datetime,city,state,country,shape,duration (seconds),latitude,longitude
12/15/2012 23:00,freeport,ny,us,circle,300,40.6575000,-73.5836111
12/15/2012 24:00,rapid city,sd,us,other,300,44.0805556,-103.2305556
12/15/2013 01:07,foreston,mn,us,other,15,45.7344444,-93.7102778
12/15/2013 16:10,austin,tx,us,light,600,30.2669444,-97.7427778
12/15/2013 16:30,ojai,ca,us,cylinder,60,34.4480556,-119.2419444
12/15/2013 17:00,worcester,ma,us,other,15,42.2625000,-71.8027778
12/15/2013 18:15,venice,fl,us,fireball,300,27.0994444,-82.4544444
12/15/2013 18:30,sacramento,ca,us,unknown,300,38.5816667,-121.4933333
12/15/2013 19:11,rosamond,ca,us,light,0.0,34.8641667,-118.1625
12/15/2013 19:17,escondido,ca,us,sphere,180,33.1191667,-117.0855556
12/15/2013 20:00,fort worth,tx,us,light,0,32.7252778,-97.3205556
12/15/2013 21:30,stillwater,ok,us,light,0,36.1155556,-97.0580556
12/15/2013 21:45,franklin,wi,us,light,0,42.8886111,-88.0383333
12/15/2013 22:30,danville,vt,us,oval,180,44.4111111,-72.1397222
12/15/2013 22:30,sacramento,ca,us,changing,300,38.5816667,-121.4933333
12/16/1954 16:50,yucaipa,ca,us,oval,70,34.0336111,-117.0422222
12/16/1985 18:00,buckner,mo,us,triangle,720,39.1325000,-94.1983333
12/16/1985 19:00,vallejo,ca,us,triangle,0,38.1041667,-122.2555556
12/16/1989 24:00,sunnyvale,ca,us,other,300,37.3688889,-122.0352778
12/16/1990 02:15,blocker,ok,us,cigar,600,35.0613889,-95.5680556
12/16/1996 14:25,spokane,wa,us,diamond,360,47.6588889,-117.425
12/16/1997 19:55,allison park,pa,us,hexagon,240,40.5594444,-79.9588889
12/16/1998 19:40,lubbock,tx,us,chevron,180,33.5777778,-101.8547222
12/16/1998 20:53,conroe,tx,us,light,7,30.3116667,-95.4558333
12/16/1998 23:18,bakersfield,ca,us,fireball,120,35.3733333,-119.0177778
12/16/1998 23:33,port charlotte,fl,us,disk,180,26.9758333,-82.0908333
12/16/1999 07:15,gibsonville,nc,us,sphere,120,36.1055556,-79.5425
12/16/1999 09:50,pico rivera,ca,us,cylinder,300,33.9830556,-118.0958333
12/16/1999 10:30,greensboro,nc,us,cylinder,600,36.0725000,-79.7922222
12/16/1999 20:00,rock hill,ny,us,light,120,41.6258333,-74.5980556
12/16/1999 21:30,plainview,ny,us,triangle,300,40.7763889,-73.4677778
12/16/2000 00:20,graham,wa,us,light,5,47.0530556,-122.2930556
12/16/2000 00:45,pioneer,tn,us,light,45,36.4175000,-84.3141667
12/16/2000 19:00,athens,tx,us,light,60,32.2047222,-95.8552778
12/16/2000 19:00,walnut creek,ca,us,cross,20,37.9063889,-122.0638889
12/16/2001 10:30,newport news,va,us,disk,900,36.9786111,-76.4283333
12/16/2001 18:05,north port,fl,us,unknown,180,27.0438889,-82.2361111
12/16/2001 21:00,lake city,sc,us,light,300,33.8708333,-79.7555556
12/16/2002 06:30,indianapolis,in,us,circle,5400,39.7683333,-86.1580556
12/16/2002 12:51,coral springs,fl,us,oval,180,26.2708333,-80.2708333
12/16/2002 15:30,amherst,ma,us,other,120,42.3802778,-72.5236111
12/16/2002 20:30,spotsylvania,va,us,triangle,1800,38.2008333,-77.5894444
12/16/2003 01:24,van buren,mo,us,other,420,36.9955556,-91.0144444
12/16/2003 02:00,webster,sd,us,egg,0,45.3322222,-97.5197222
12/16/2003 03:15,beverly,ma,us,teardrop,120,42.5583333,-70.8805556
12/16/2003 04:30,new braunfels,tx,us,oval,20,29.7027778,-98.1241667
12/16/2003 10:50,glen rose,tx,us,triangle,300,32.2344444,-97.755
12/16/2003 11:45,riverbank,ca,us,other,10,37.7361111,-120.9344444
12/16/2003 17:15,pompton lakes,nj,us,disk,240,41.0052778,-74.2911111
12/16/2003 17:50,wendover,ut,us,light,5,40.7372222,-114.0366667
12/16/2003 18:00,brookline,ma,us,light,5,42.3316667,-71.1216667
12/16/2003 18:00,cliff,nm,us,light,7,32.9622222,-108.6105556
12/16/2003 19:17,lake buena vista,fl,us,triangle,0,28.3933333,-81.5388889
12/16/2003 22:00,valencia,ca,us,circle,40,34.4436111,-118.6086111
12/16/2004 00:15,veedersburg,in,us,light,300,40.1130556,-87.2625
12/16/2004 04:30,ardmore,pa,us,unknown,600,40.0066667,-75.2858333
12/16/2004 12:00,anderson,sc,us,cigar,300,34.5033333,-82.6502778
12/16/2004 15:40,binghamton,ny,us,other,600,42.0986111,-75.9183333
12/16/2004 18:05,farmers,ky,us,light,300,38.1427778,-83.5461111
12/16/2004 20:15,bethel,oh,us,triangle,300,38.9636111,-84.0808333
12/16/2004 20:30,anaheim,ca,us,fireball,3,33.8352778,-117.9136111
12/16/2004 21:50,manassas,va,us,triangle,10,38.7508333,-77.4755556
12/16/2004 22:40,gaylesville,al,us,rectangle,5,34.2683333,-85.5569444
12/16/2004 23:50,roy,ut,us,egg,5,41.1616667,-112.0255556
12/16/2005 02:45,jacksonville,fl,us,light,120,30.3319444,-81.6558333
12/16/2005 08:00,maryville,tn,us,sphere,600,35.7563889,-83.9705556
12/16/2005 13:30,newton,ma,us,chevron,5,42.3369444,-71.2097222
12/16/2005 19:15,placentia,ca,us,disk,240,33.8722222,-117.8694444
12/16/2005 21:30,spokane,wa,us,fireball,15,47.6588889,-117.425
12/16/2006 00:34,novato,ca,us,light,120,38.1075000,-122.5686111
12/16/2006 06:30,baltimore,md,us,unknown,600,39.2902778,-76.6125
12/16/2006 06:41,port huron,mi,us,sphere,600,42.9708333,-82.425
12/16/2006 07:00,bellaire,oh,us,fireball,120,40.0161111,-80.7425
12/16/2006 07:00,butler,oh,us,unknown,30,40.5883333,-82.425
12/16/2006 07:00,cadiz,oh,us,changing,240,40.2727778,-80.9969444
12/16/2006 07:00,cadiz,oh,us,changing,300,40.2727778,-80.9969444
12/16/2006 07:00,fairfax county,va,us,circle,600,38.8461111,-77.3066667
12/16/2006 07:00,north jackson,oh,us,cone,180,41.1000000,-80.8575
12/16/2006 07:00,pottstown,pa,us,sphere,180,40.2452778,-75.65
12/16/2006 07:00,stafford,va,us,unknown,300,38.4219444,-77.4086111
12/16/2006 07:00,valencia,pa,us,unknown,120,40.6747222,-79.9897222
12/16/2006 07:02,dunbar,pa,us,sphere,60,39.9777778,-79.6147222
12/16/2006 07:03,centerville,pa,us,cylinder,360,41.7361111,-79.7633333
12/16/2006 07:05,millersburg,oh,us,fireball,900,40.5544444,-81.9180556
12/16/2006 07:10,canton,oh,us,sphere,1200,40.7988889,-81.3786111
12/16/2006 07:20,elizabethtown,ky,us,light,3,37.6938889,-85.8591667
12/16/2006 12:45,altamonte springs,fl,us,disk,30,28.6608333,-81.3658333
12/16/2006 15:30,burbank,ca,us,formation,180,34.1808333,-118.3080556
12/16/2006 17:30,union city,nj,us,unknown,180,40.7794444,-74.0241667
12/16/2006 18:45,denver,co,us,light,3600,39.7391667,-104.9841667
12/16/2006 19:00,knoxville,tn,us,unknown,180,35.9605556,-83.9208333
12/16/2006 20:00,decatur,ga,us,light,30,33.7747222,-84.2963889
12/16/2006 20:00,hershey,pa,us,cigar,300,40.2858333,-76.6505556
12/16/2006 22:00,crosby,tx,us,other,0,29.9116667,-95.0619444
12/16/2006 23:00,austin,tx,us,light,600,30.2669444,-97.7427778
12/16/2007 00:30,duncan,ok,us,rectangle,300,34.5022222,-97.9575
12/16/2007 18:35,carrollton,ky,us,light,240,38.6808333,-85.1794444
12/16/2007 20:30,charlottesville,va,us,light,1800,38.0291667,-78.4769444
12/16/2008 04:00,syracuse,ny,us,unknown,1800,43.0480556,-76.1477778
12/16/2008 07:13,chino,ca,us,fireball,240,34.0122222,-117.6880556
12/16/2008 07:45,middletown,ny,us,triangle,180,41.4458333,-74.4233333
12/16/2008 16:30,corvallis,or,us,fireball,120,44.5647222,-123.2608333
12/16/2008 17:50,grants pass,or,us,other,300,42.4391667,-123.3272222
12/16/2008 18:45,bellevue,wa,us,light,120,47.6105556,-122.1994444
12/16/2008 19:00,grants pass,or,us,triangle,1200,42.4391667,-123.3272222
12/16/2008 21:00,gilmer,tx,us,light,1200,32.7286111,-94.9422222
12/16/2008 21:28,naples,fl,us,unknown,180,26.1416667,-81.795
12/16/2008 22:00,nashua,nh,us,changing,240,42.7652778,-71.4680556
12/16/2009 06:30,leakey,tx,us,oval,600,29.7286111,-99.7611111
12/16/2009 08:00,perris,ca,us,disk,300,33.7825000,-117.2277778
12/16/2009 19:50,new freedom,pa,us,light,0,39.7377778,-76.7016667
12/16/2010 11:40,sparks,nv,us,disk,120,39.5350000,-119.7516667
12/16/2010 12:00,anchorage,ak,us,circle,0,61.2180556,-149.9002778
12/16/2010 16:00,bend,or,us,light,30,44.0583333,-121.3141667
12/16/2010 16:00,san jose,ca,us,oval,300,37.3394444,-121.8938889
12/16/2010 18:40,draper,ut,us,circle,120,40.5247222,-111.8630556
12/16/2010 19:40,airmont,ny,us,light,600,41.1008333,-74.1166667
12/16/2010 21:25,eugene,or,us,light,60,44.0522222,-123.0855556
12/16/2011 04:09,kansas city,mo,us,light,0,39.0997222,-94.5783333
12/16/2011 06:00,bloomington,ca,us,unknown,240,34.0702778,-117.395
12/16/2011 06:05,hopewell,va,us,triangle,120,37.3041667,-77.2875
12/16/2011 12:50,pelham,ga,us,fireball,3,31.1275000,-84.1519444
12/16/2011 17:30,leominster,ma,us,egg,120,42.5250000,-71.7602778
12/16/2011 18:13,lamartine,wi,us,flash,360,43.7333333,-88.5686111
12/16/2011 19:05,white bear lake,mn,us,triangle,300,45.0847222,-93.0097222
12/16/2011 19:50,manhattan,il,us,light,1200,41.4225000,-87.9858333
12/16/2011 20:00,seattle,wa,us,sphere,10,47.6063889,-122.3308333
12/16/2011 21:00,manchester,ct,us,triangle,600,41.7758333,-72.5219444
12/16/2011 21:29,fresno,ca,us,triangle,180,36.7477778,-119.7713889
12/16/2011 22:00,lake havasu city,az,us,light,30,34.4838889,-114.3216667
12/16/2011 23:45,bellevue,wa,us,light,5,47.6105556,-122.1994444
12/16/2012 01:00,haleiwa,hi,us,oval,3,21.5902778,-158.1125
12/16/2012 04:00,long beach,wa,us,fireball,600,46.3525000,-124.0530556
12/16/2012 16:50,durant,ok,us,formation,30,33.9938889,-96.3705556
12/16/2012 18:20,venice,fl,us,sphere,600,27.0994444,-82.4544444
12/16/2012 18:25,bakersfield,ca,us,light,120,35.3733333,-119.0177778
12/16/2012 20:00,portland,me,us,fireball,180,43.6613889,-70.2558333
12/16/2012 21:47,plattsburgh,ny,us,triangle,420,44.6994444,-73.4533333
12/16/2012 22:00,ocoee,fl,us,oval,120,28.5688889,-81.5441667
12/16/2012 22:30,winter park,fl,us,fireball,600,28.5997222,-81.3394444
12/16/2013 01:00,sagamore hills,oh,us,formation,1800,41.3116667,-81.5683333
12/16/2013 05:40,fayetteville,nc,us,unknown,60,35.0525000,-78.8786111
12/16/2013 08:45,ocoee,fl,us,light,20,28.5688889,-81.5441667
12/16/2013 14:30,memphis,tn,us,unknown,360,35.1494444,-90.0488889
12/16/2013 19:00,marksville,la,us,disk,120,31.1277778,-92.0661111
12/16/2013 19:05,laurel,de,us,unknown,300,38.5563889,-75.5716667
12/16/2013 19:20,morrisville,nc,us,formation,60,35.8233333,-78.8258333
12/16/2013 21:00,coupeville,wa,us,sphere,90,48.2200000,-122.685
12/16/2013 23:00,hilo,hi,us,oval,300,19.7297222,-155.09
12/17/1977 19:30,muscoda,wi,us,triangle,20,43.1850000,-90.4430556
12/17/1989 22:00,mosheim,tn,us,oval,300,36.1894444,-82.9586111
12/17/1994 18:30,chaska,mn,us,oval,180,44.7894444,-93.6019444
12/17/1996 00:30,bellingham,wa,us,egg,180,48.7597222,-122.4869444
12/17/1996 20:00,sunrise,fl,us,sphere,90,26.1336111,-80.1133333
12/17/1996 21:45,dana point,ca,us,light,10,33.4669444,-117.6972222
12/17/1997 00:15,ocala,fl,us,fireball,10,29.1869444,-82.1402778
12/17/1997 00:20,west hollywood,ca,us,unknown,600,34.0983333,-118.3258333
12/17/1997 11:45,burlington,vt,us,diamond,180,44.4758333,-73.2125
12/17/1997 11:45,colchester,vt,us,light,45,44.5438889,-73.1483333
12/17/1998 02:15,la habra,ca,us,fireball,5,33.9319444,-117.9452778
12/17/1998 07:10,decatur,al,us,changing,600,34.6058333,-86.9833333
12/17/1998 09:00,escondido,ca,us,oval,1,33.1191667,-117.0855556
12/17/1998 14:12,bossier city,la,us,circle,180,32.5158333,-93.7319444
12/17/1998 20:38,severn,md,us,fireball,5,39.1369444,-76.6986111
12/17/1998 22:00,seattle,wa,us,light,4,47.6063889,-122.3308333
12/17/1999 05:45,marietta,ga,us,light,420,33.9525000,-84.55
12/17/2000 03:00,new port richey,fl,us,other,1800,28.2438889,-82.7194444
12/17/2000 03:45,palm beach,fl,us,triangle,8,26.7052778,-80.0366667
12/17/2000 18:00,sebastopol,ca,us,circle,900,38.4022222,-122.8227778
12/17/2000 18:15,estes park,co,us,chevron,4,40.3772222,-105.5211111
12/17/2000 19:10,bolingbrook,il,us,light,2100,41.6986111,-88.0683333
12/17/2000 19:30,medina,oh,us,triangle,300,41.1383333,-81.8638889
12/17/2000 20:17,kennewick,wa,us,light,60,46.2113889,-119.1361111
12/17/2000 20:40,baton rouge,la,us,light,300,30.4505556,-91.1544444
12/17/2000 20:45,st. louis,mo,us,fireball,3,38.6272222,-90.1977778
12/17/2001 05:40,macon,ga,us,fireball,8,32.8405556,-83.6325
12/17/2001 12:00,temecula,ca,us,sphere,3600,33.4936111,-117.1475
12/17/2001 21:30,tonasket,wa,us,other,1305,48.7052778,-119.4383333
12/17/2001 22:05,baton rouge,la,us,triangle,150,30.4505556,-91.1544444
12/17/2002 21:30,quitman,ga,us,triangle,1200,30.7847222,-83.56
12/17/2002 23:00,newport,ar,us,egg,60,35.6047222,-91.2816667
12/17/2003 06:15,san jose,ca,us,diamond,20,37.3394444,-121.8938889
12/17/2003 18:25,caney,ks,us,unknown,2,37.0113889,-95.935
12/17/2003 18:40,jonestown,tx,us,light,240,30.4952778,-97.9230556
12/17/2003 19:05,austell,ga,us,light,2700,33.8125000,-84.6344444
12/17/2003 19:35,jonestown,tx,us,rectangle,180,30.4952778,-97.9230556
12/17/2003 19:45,eureka,ca,us,fireball,420,40.8022222,-124.1625
12/17/2003 22:00,lake stevens,wa,us,unknown,1200,48.0152778,-122.0625
12/17/2003 22:30,riverside,ca,us,circle,3600,33.9533333,-117.3952778
12/17/2003 23:15,castro valley,ca,us,unknown,7200,37.6941667,-122.0852778
12/17/2004 00:30,east islip,ny,us,light,5,40.7319444,-73.1861111
12/17/2004 09:00,los angeles,ca,us,triangle,300,34.0522222,-118.2427778
12/17/2005 17:45,hockinson,wa,us,triangle,120,45.7380556,-122.4858333
12/17/2005 18:50,st. ignatius,mt,us,light,120,47.3200000,-114.0930556
12/17/2005 21:30,jacksonville,fl,us,triangle,180,30.3319444,-81.6558333
12/17/2006 18:51,manitou beach,mi,us,fireball,2,41.9697222,-84.3083333
12/17/2006 19:58,opp,al,us,circle,7200,31.2825000,-86.2555556
12/17/2006 22:00,freehold,nj,us,light,10800,40.2600000,-74.2741667
12/17/2006 23:07,williamsport,md,us,triangle,60,39.6005556,-77.8208333
12/17/2007 05:00,corpus christi,tx,us,sphere,10800,27.8002778,-97.3961111
12/17/2008 00:00,st. petersburg,fl,us,cigar,0,27.7705556,-82.6794444
12/17/2008 17:00,miami,fl,us,triangle,120,25.7738889,-80.1938889
12/17/2008 18:00,madison,wi,us,triangle,5,43.0730556,-89.4011111
12/17/2008 21:00,fresno,ca,us,triangle,300,36.7477778,-119.7713889
12/17/2008 21:00,wautoma,wi,us,triangle,300,44.0747222,-89.2877778
12/17/2008 23:00,seaford,ny,us,unknown,5,40.6658333,-73.4886111
12/17/2008 23:00,stamford,ct,us,light,2,41.0533333,-73.5391667
12/17/2009 05:00,springerville,az,us,flash,1,34.1333333,-109.2852778
12/17/2009 20:00,berkeley,ca,us,light,10,37.8716667,-122.2716667
12/17/2009 21:00,colorado springs,co,us,triangle,15,38.8338889,-104.8208333
12/17/2009 21:00,norton,ma,us,unknown,10,41.9666667,-71.1875
12/17/2009 21:00,ryland heights,ky,us,other,0,38.9575000,-84.4630556
12/17/2009 22:24,partlow,va,us,circle,900,38.0386111,-77.6391667
12/17/2009 24:00,linden,nj,us,unknown,2700,40.6219444,-74.245
12/17/2010 01:45,valencia,ca,us,unknown,300,34.4436111,-118.6086111
12/17/2010 13:00,rio rico,az,us,circle,720,31.4713889,-110.9758333
12/17/2010 18:15,buffalo,wy,us,disk,3,44.3483333,-106.6983333
12/17/2010 21:20,allen,mi,us,circle,30,41.9569444,-84.7677778
12/17/2011 00:30,lame deer,mt,us,other,600,45.6230556,-106.6661111
12/17/2011 00:50,henderson,nv,us,sphere,1,36.0397222,-114.9811111
12/17/2011 06:30,partlow,va,us,flash,60,38.0386111,-77.6391667
12/17/2011 10:50,danby,ny,us,egg,2,42.3522222,-76.4811111
12/17/2011 17:00,beaufort,sc,us,unknown,2700,32.4313889,-80.67
12/17/2011 17:50,new haven,mo,us,sphere,180,38.6083333,-91.2188889
12/17/2011 17:55,jacksonville,fl,us,fireball,3,30.3319444,-81.6558333
12/17/2011 18:10,titusville,fl,us,light,10,28.6119444,-80.8077778
12/17/2011 18:30,honolulu,hi,us,light,4680,21.3069444,-157.8583333
12/17/2011 18:30,honolulu,hi,us,light,4680,21.3069444,-157.8583333
12/17/2011 18:30,venice,fl,us,light,1800,27.0994444,-82.4544444
12/17/2011 18:35,austin,mn,us,formation,480,43.6666667,-92.9744444
12/17/2011 18:35,latham,ny,us,diamond,60,42.7469444,-73.7594444
12/17/2011 18:45,tuscola,il,us,light,3600,39.7991667,-88.2830556
12/17/2011 19:00,hixson,tn,us,sphere,240,35.1405556,-85.2327778
12/17/2011 19:00,merritt island,fl,us,fireball,15,28.5388889,-80.6722222
12/17/2011 20:00,north scituate,ri,us,light,300,41.8316667,-71.5877778
12/17/2011 20:00,oakland,ca,us,light,2400,37.8044444,-122.2697222
12/17/2011 21:00,north attleboro,ma,us,oval,300,41.9833333,-71.3333333
12/17/2011 22:00,oak island,nc,us,light,2,33.9163889,-78.1613889
12/17/2011 22:00,saint paul,mn,us,fireball,300,44.9444444,-93.0930556
12/17/2011 22:00,yakima,wa,us,unknown,90,46.6022222,-120.5047222
12/17/2011 24:00,redmond,wa,us,light,90,47.6741667,-122.1202778
12/17/2012 00:00,oxnard,ca,us,circle,60,34.1975000,-119.1761111
12/17/2012 02:00,fritch,tx,us,circle,15,35.6397222,-101.6027778
12/17/2012 10:05,polk city,fl,us,fireball,180,28.1822222,-81.8241667
12/17/2012 16:00,morton grove,il,us,oval,600,42.0405556,-87.7825
12/17/2012 17:30,delray beach,fl,us,fireball,300,26.4611111,-80.0730556
12/17/2012 21:45,grand junction,co,us,flash,3600,39.0638889,-108.55
12/17/2013 06:50,aventura,fl,us,light,240,25.9561111,-80.1394444
12/17/2013 07:30,san juan capistrano,ca,us,sphere,300,33.5016667,-117.6616667
12/17/2013 13:30,brunswick,nc,us,egg,5,34.2866667,-78.7013889
12/17/2013 15:00,burke,va,us,triangle,300,38.7933333,-77.2719444
12/17/2013 15:09,port richey,fl,us,unknown,120,28.2713889,-82.7197222
12/17/2013 17:00,las vegas,nv,us,teardrop,600,36.1750000,-115.1363889
12/17/2013 17:00,miami,fl,us,cylinder,300,25.7738889,-80.1938889
12/17/2013 17:45,seminole,fl,us,light,0,27.8394444,-82.7913889
12/17/2013 18:00,minnetonka,mn,us,disk,3600,44.9133333,-93.5030556
12/17/2013 18:16,cadiz,ky,us,other,0,36.8650000,-87.8352778
12/17/2013 19:48,port charlotte,fl,us,disk,300,26.9758333,-82.0908333
12/17/2013 20:00,kewaunee,wi,us,formation,600,44.4583333,-87.5030556
12/17/2013 20:00,san jose,ca,us,light,45,37.3394444,-121.8938889
12/17/2013 20:30,seminole,fl,us,changing,540,27.8394444,-82.7913889
12/17/2013 21:22,woodstock,ga,us,fireball,10,34.1013889,-84.5194444
12/17/2013 21:30,perry,ga,us,fireball,1,32.4580556,-83.7316667
12/18/1975 00:30,clermont,in,us,disk,600,39.8097222,-86.3225
12/18/1993 13:00,valencia,ca,us,oval,300,34.4436111,-118.6086111
12/18/1995 20:00,new york city,ny,us,triangle,300,40.7141667,-74.0063889
12/18/1995 21:00,clinton,ms,us,triangle,300,32.3413889,-90.3216667
12/18/1996 04:30,eugene,or,us,light,3600,44.0522222,-123.0855556
12/18/1996 22:00,the woodlands,tx,us,light,300,30.1577778,-95.4891667
12/18/1997 22:50,oxnard,ca,us,cigar,30,34.1975000,-119.1761111
12/18/1998 06:30,port angeles,wa,us,diamond,600,48.1183333,-123.4294444
12/18/1998 19:27,utica,ny,us,light,45,43.1008333,-75.2330556
12/18/1998 21:00,mechanicsburg,pa,us,unknown,1200,40.2141667,-77.0088889
12/18/1998 22:00,boca grande,fl,us,disk,300,26.7486111,-82.2622222
12/18/1998 22:00,west richland,wa,us,unknown,3600,46.2858333,-119.2833333
12/18/2000 02:30,highland park,nj,us,changing,0,40.4958333,-74.4247222
12/18/2000 17:00,spokane,wa,us,light,7200,47.6588889,-117.425
12/18/2000 21:00,pittsburg,ks,us,triangle,15,37.4108333,-94.7047222
12/18/2000 21:20,show low,az,us,light,2,34.2541667,-110.0291667
12/18/2001 21:21,harrisburg,mo,us,formation,2400,39.1269000,-92.4399
12/18/2001 22:30,vista,ca,us,oval,25,33.2000000,-117.2416667
12/18/2002 17:30,zwolle,la,us,other,1260,31.6313889,-93.6438889
12/18/2002 19:30,kent,wa,us,triangle,25,47.3811111,-122.2336111
12/18/2003 02:30,tulsa,ok,us,unknown,3,36.1538889,-95.9925
12/18/2003 03:30,dallas,or,us,other,780,44.9194444,-123.3158333
12/18/2003 07:00,morton,ms,us,light,10,32.3536111,-89.6544444
12/18/2003 09:30,hesperus,co,us,cigar,900,37.2861111,-108.0388889
12/18/2003 16:45,granite falls,wa,us,fireball,2,48.0841667,-121.9675
12/18/2003 18:25,charlottesville,va,us,light,900,38.0291667,-78.4769444
12/18/2003 18:45,seattle,wa,us,fireball,3,47.6063889,-122.3308333
12/18/2003 18:50,eureka,ca,us,light,360,40.8022222,-124.1625
12/18/2003 19:00,woodstock,ga,us,disk,10,34.1013889,-84.5194444
12/18/2003 23:00,lincoln,ne,us,oval,5,40.8000000,-96.6666667
12/18/2004 00:00,san francisco,ca,us,light,2700,37.7750000,-122.4183333
12/18/2004 05:05,thousand oaks,ca,us,disk,1500,34.1705556,-118.8366667
12/18/2004 05:30,texarkana,tx,us,circle,3600,33.4250000,-94.0475
12/18/2004 09:00,rocky mount,mo,us,circle,240,38.2722222,-92.7194444
12/18/2004 13:00,santa monica,ca,us,cone,2400,34.0194444,-118.4902778
12/18/2004 18:45,redmond,wa,us,sphere,5,47.6741667,-122.1202778
12/18/2004 19:00,rockville,in,us,fireball,60,39.7625000,-87.2291667
12/18/2004 19:06,tacoma,wa,us,fireball,5,47.2530556,-122.4430556
12/18/2004 19:32,coronado,ca,us,flash,10,32.6858333,-117.1822222
12/18/2005 13:10,van nuys,ca,us,flash,600,34.1866667,-118.4480556
12/18/2005 15:00,knox,in,us,triangle,300,41.2958333,-86.625
12/18/2005 16:00,warwick,ri,us,triangle,360,41.7000000,-71.4166667
12/18/2005 18:00,orland park,il,us,light,900,41.6302778,-87.8538889
12/18/2005 18:45,council bluffs,ia,us,triangle,180,41.2619444,-95.8608333
12/18/2005 22:05,dover,de,us,diamond,6,39.1580556,-75.5247222
12/18/2005 23:00,knox,in,us,disk,180,41.2958333,-86.625
12/18/2006 07:09,duluth,ga,us,fireball,3,34.0027778,-84.1447222
12/18/2006 07:22,garden city,mi,us,flash,120,42.3255556,-83.3311111
12/18/2006 12:17,warren,me,us,cylinder,120,44.1202778,-69.2405556
12/18/2006 15:05,san rafael,ca,us,changing,8,37.9736111,-122.53
12/18/2006 16:00,rockaway,nj,us,fireball,60,40.9011111,-74.5147222
12/18/2006 18:00,new bedford,ma,us,circle,300,41.6361111,-70.9347222
12/18/2006 19:02,clearwater,fl,us,light,300,27.9655556,-82.8002778
12/18/2006 20:00,garden grove,ca,us,light,120,33.7738889,-117.9405556
